File Name,Bag Of Words,Dominant Topic 1,Dominant Topic 2,Dominant Topic 3
FRCtF2mGPLE3HWTj.txt,"['long', 'time', 'long', 'time', 'long', 'time', 'long', 'time', 'rakim', 'microphone', 'soloist', 'follow', 'procedure', 'crowd', 'wait', 'see', 'nobody', 'long', 'awaited', 'since', 'jesus', 'believe', 'heard', 'word', 'street', ""i'm"", 'still', 'one', 'deepest', 'mic', 'since', 'adidas', 'said', 'changed', 'time', 'rhyme', 'thought', 'made', 'put', 'new', 'world', 'order', 'mathematics', 'put', 'status', 'average', 'help', 'rapper', 'make', 'paragraph', 'graphic', 'cause', 'new', 'day', ""dawnin'"", 'new', 'way', ""peformin'"", 'brain', ""stormin'"", 'write', 'watch', 'night', 'turn', ""mornin'"", 'got', 'whole', 'world', ""respondin'"", 'rock', 'keep', 'hot', 'blow', 'spot', 'without', ""warnin'"", 'emperor', 'well', 'known', ""inventin'"", 'sentence', 'full', 'adventure', ""turnin'"", 'temperature', 'rush', 'adrenaline', 'long', 'state', 'mind', 'rakim', 'long', 'time', 'rakim', 'microphone', 'soloist', 'long', 'time', 'long', 'time', 'rakim', ""i'm"", ""proppin'"", 'either', ""hangin'"", ""shoppin'"", 'people', 'see', 'stop', 'ask', 'album', ""droppin'"", 'wait', 'information', 'like', 'soldier', 'like', 'told', 'greater', 'stronger', ""i'm"", 'older', 'broke', 'code', 'silence', 'overload', 'talent', 'challenge', 'explode', 'violence', ""i'm"", 'asiatic', ""blazin'"", ""microphone's"", 'habit', 'least', ""durin'"", 'course', 'day', 'automatic', 'ghetto', 'apparel', 'mind', 'egyptian', 'pharaoh', 'far', 'shallow', 'thought', 'travel', 'like', 'arrow', ""allah's"", 'monotony', 'far', ""can't"", 'stop', 'know', 'want', 'property', 'like', 'muammar', 'khadafi', 'thought', 'bible', 'recital', 'taught', 'disciple', 'sawed', 'mic', 'word', 'scatter', 'like', 'rifle', 'thought', ""that's"", 'trifle', ""i'm"", ""bustin'"", 'ayyo', 'technical', 'difficulty', 'long', 'time', 'rakim', 'microphone', 'soloist', 'long', 'time', 'rakim', 'microphone', 'soloist', 'long', 'time', 'rakim', 'microphone', 'soloist', 'long', 'time', 'long', 'time', 'float', 'night', 'show', 'new', 'height', 'write', 'know', 'strike', 'new', 'prototype', 'blow', 'mic', 'critic', 'biter', 'know', 'source', 'light', 'still', 'leave', 'author', 'writer', 'arthritis', 'cursed', 'kid', 'like', 'pyramid', 'found', 'style', 'first', 'ever', 'let', 'rhyme', 'flow', 'nile', 'rebirth', 'hip', ""hop'll"", 'dropped', 'cause', 'crowd', 'hear', 'original', 'alarmed', 'bout', 'see', 'bomb', 'like', 'nam', 'vivid', 'like', 'rom', 'info', 'kept', 'like', 'internet', 'com', ""notebook's"", 'bond', 'like', 'holy', 'quran', 'since', 'came', 'door', 'said', ""ain't"", 'eric', 'night', 'open', 'mic', ""invitin'"", 'rhyme', ""i'm"", 'online', 'long', 'time', 'long', 'time', 'long', 'time', 'rakim', 'microphone', 'soloist', 'long', 'time', 'rakim', 'microphone', 'soloist', 'long', 'time', 'long', 'time', 'long', 'time', 'long', 'time', 'long', 'time']",Topic 14,Topic 17,Topic 3
FrecO0ulAFiRK9Hc.txt,"['love', 'fire', 'burn', 'see', 'burn', 'everything', 'everything', 'think', 'burn', 'everything', 'say', 'blew', 'death', 'kiss', 'mouth', 'mark', 'bled', 'eye', 'like', 'dying', 'windshield', 'already', 'feel', 'worm', 'eating', 'spine', 'lonely', 'get', 'life', 'love', 'sweeter', 'one', 'knew', 'love', 'car_crash', 'away', 'knew', 'love', 'car_crash', 'away', 'knew', 'love', 'car_crash', 'away', 'knew', 'love', 'car_crash', 'away', 'love', 'fire', 'burn', 'see', 'burn', 'everything', 'everything', 'think', 'burn', 'everything', 'say', 'love', 'fire', 'burn', 'see', 'burn', 'everything', 'everything', 'think', 'burn', 'everything', 'say', 'love', 'fire', 'burn', 'see', 'burn', 'everything', 'everything', 'think', 'burn', 'everything', 'say', 'knew', 'love', 'car_crash', 'away', 'knew', 'love', 'car_crash', 'away', 'car_crash', 'away', 'everything', 'think', 'everything', 'say', 'everything', 'think', 'burn', 'everything', 'say', 'love', 'fire', 'burn', 'see', 'burn', 'everything', 'everything', 'think', 'burn', 'everything', 'say']",Topic 14,Topic 6,Topic 8
frF8jY7XwXcgRAv4.txt,"['son', 'done', 'caught', 'river', 'coming', 'undone', 'life', 'know', ""can't"", 'easy', ""can't"", 'leave', 'cause', 'control', 'give', 'away', 'would', 'give', 'away', 'let', 'come', 'apart', 'want', 'see', 'come', 'apart', 'son', 'learned', 'hard', 'lesson', 'stood', 'water', 'full', 'love', 'hope', 'would', 'give', 'would', 'give', 'spite', 'cause', 'give', 'away', 'give', 'away', 'let', 'come', 'apart', 'want', 'see', 'come', 'apart', 'cause', 'give', 'away', 'give', 'away', 'let', 'come', 'apart', 'want', 'see', 'come', 'apart', 'lay', 'lay', 'long', 'grass', 'many', 'people', 'many', 'people', 'pas', 'stay', 'stay', 'lie', 'back', 'get', 'cornfield', 'stay', 'till', ""we're"", 'caught', 'last', 'give', 'away', 'give', 'away', 'let', 'come', 'apart', 'want', 'see', 'come', 'apart', 'give', 'away', 'would', 'give', 'away', 'let', 'come', 'apart', 'want', 'see', 'come', 'apart', 'would', 'give', 'away', 'would', 'give', 'away', 'would', 'give', 'away', 'give', 'away', 'give', 'away', 'give', 'away', 'give', 'away']",Topic 14,Topic 19,Topic 1
FRfHztETHo8HzyGn.txt,"['aimless', 'heart', 'suffering', 'alone', 'hope', 'turned', 'tide', 'soul', 'empty', 'resolution', 'heard', 'calling', 'selling', 'solve', 'way', 'heal_wound', 'violent', 'passage', 'soothing', 'time', 'sound', 'like', 'fury', ""i'm"", 'sure', 'something', 'cure', 'problem', 'believe', 'believe', 'stand', 'bleeding', 'left', 'atone', 'pacify', 'bought', 'gospel', 'bone', 'lie', 'sound', 'like', 'fury', ""i'm"", 'sure', 'something', 'cure', 'problem', 'believe', 'believe', 'whatever', 'voice', 'claim', 'save', 'breath', 'faintest', 'fault', 'plain', 'see', 'whatever', 'face', 'remedy', 'line', 'read', 'vision', 'hold', 'truth', 'sound', 'like', 'fury', ""i'm"", 'sure', 'something', 'cure', 'problem', 'believe', 'sound', 'like', 'fury', 'believe', ""i'm"", 'sure', 'something', 'cure', 'believe', 'problem', 'sound', 'like', 'fury', 'believe', ""i'm"", 'sure', 'believe', 'something', 'cure', 'believe', 'problem', 'believe']",Topic 4,Topic 1,Topic 6
FrfW2emafod6rvyt.txt,"['ready', 'whatever', 'clever', 'get', 'really', 'gotta', 'explain', 'weigh', 'dope', 'cook', 'coke', 'might', 'well', 'give', 'got', 'loco', 'shipped', 'country', 'though', ""ain't"", 'giving', 'already', 'know', 'give', ""sippin'"", 'coffee_cup', 'presidential', 'face', 'hockey', 'puck', 'feed', 'dope', 'get', 'wavy', 'like', 'boat', 'feed', 'dope', 'start', 'seeing', 'ghost', ""i'm"", 'porch', ""i'm"", ""skippin'"", 'court', 'skip', 'lou', 'trapping', 'sport', 'skip', 'lou', 'okay', 'fish', 'butter', 'chicken', 'cutter', 'okay', 'maserati', 'get', 'mozzarella', 'okay', 'ayy', ""go'n"", ""doin'"", 'wrong', 'capone', 'talk', 'phone', 'get', 'dope', 'money', 'night', 'long', 'brrr', 'need', 'chinese', 'molly', 'hong_kong', 'brrr', 'need', 'good', 'drank', 'big', 'strong', 'brrr', 'durk', 'dem', 'call', 'big', 'papi', 'get', 'big', 'cocky', 'brrr', 'big', 'molly', 'got', 'wrist', 'rocky', 'bring', 'money', 'big', 'dolly', 'know', ""i'm"", 'millionaire', 'freestyling', 'good', 'dope', 'make', 'wrist', 'talk', 'coco', 'watch', 'hit', 'big', 'stop', 'toto', 'keep', 'receipt', ""i'm"", 'bad', 'boy', 'thirty', 'round', 'drip', 'mad', 'boy', 'diamond', 'clear', ""that's"", 'jag', 'boy', 'see', 'hermes', 'belt', 'thousand', 'tag', 'boy', ""hustlin'"", 'field', 'boy', 'whoa_whoa', 'mama', 'shed_tear', 'sad', 'boy', 'whoa_whoa', 'tryna', 'explain', 'year', 'cash', 'boy', 'whoa_whoa', 'took', 'pill', 'half', 'today', ""ain't"", 'last', 'boy', 'whoa', 'one', 'bean', ""i'm"", 'taking', 'like', 'elroy', 'took', 'head', 'got', 'head', ""i'm"", 'living', 'close', 'edge', 'gotta', 'stay', 'lead', 'wanna', 'hit_lick', 'like', 'sheep', 'bed', 'weigh', 'dope', 'cook', 'coke', 'might', 'well', 'give', 'got', 'loco', 'shipped', 'country', 'though', ""ain't"", 'giving', 'already', 'know', 'give', ""sippin'"", 'coffee_cup', 'presidential', 'face', 'hockey', 'puck', 'get', 'wavy', 'like', 'goat', 'feed', 'dope', 'start', 'seeing', 'ghost', ""i'm"", 'porch', ""i'm"", ""skippin'"", 'court', 'skip', 'lou', 'trapping', 'sport', 'skip', 'lou', 'okay', 'fish', 'butter', 'chicken', 'cutter', 'okay', 'maserati', 'get', 'mozzarella', 'okay', 'ayy', ""go'n"", ""doin'"", 'wrong', 'capone', 'talk', 'phone', 'get', 'dope', 'money', 'night', 'long']",Topic 14,Topic 2,Topic 7
fRG5c9LAEpvTMEKN.txt,"['feel', 'vibe', 'feel', 'terror', 'feel', 'pain', 'driving_insane', ""can't"", 'fake', ""god's_sake"", 'driving', 'wrong', 'lane', 'trouble', 'middle', 'name', 'end', ""i'm"", 'bad', 'someone', 'tell', 'wrong', 'mad_mad', 'mad', 'fishy', 'wine', 'give', 'headache', 'morning', 'dark', 'blue', 'land', 'mine', 'explode', 'without', 'decent', 'warning', 'give', 'true', 'hate', ""i'll"", 'translate', 'bed', 'never', 'seen', 'passion', 'never', 'seen', 'passion', ""that's"", 'mad_mad', 'mad', 'trouble', 'middle', 'name', 'end', 'bad', 'someone', 'tell', 'wrong', 'mad_mad', 'mad_mad', 'mad', 'give', 'true', 'hate', ""i'll"", 'translate', 'bed', 'never', 'seen', 'passion', 'mad_mad', 'mad_mad', 'mad_mad', 'mad']",Topic 14,Topic 1,Topic 3
fRhMRe2SpHMrgJ8h.txt,"['eight', 'mile', 'high', 'touch', 'find', 'stranger', 'known', 'sign', 'street', 'say', 'going', 'somewhere', 'nowhere', 'warmth', 'found', 'among', 'afraid', 'losing', 'ground', 'rain', 'gray', 'town', 'known', 'sound', 'place', 'small', 'face', 'unbound', 'round', 'square', 'huddled', 'storm', 'laughing', 'shapeless', 'form', 'sidewalk', 'scene', 'black', 'limousine', 'living', 'standing', 'alone']",Topic 14,Topic 6,Topic 3
fRhs8A65rLychDEF.txt,"['home', 'drawing', 'picture', 'mountain', 'top', 'top', 'lemon', 'yellow', 'sun', 'arm', 'raised', 'dead', 'lay', 'pool', 'maroon', 'daddy', 'give', 'attention', 'fact', 'mommy', 'care', 'king', 'jeremy', 'wicked', 'ruled', 'world', 'jeremy', 'spoke', 'class', 'today', 'jeremy', 'spoke', 'class', 'today', 'clearly', 'remember', ""pickin'"", 'boy', 'seemed', 'harmless', 'little', 'fuck', 'ooo', 'unleashed', 'lion', 'gnashed', 'teeth', 'bit', 'recess', ""lady's"", 'breast', 'could', 'forget', 'hit', 'surprise', 'left', 'jaw', 'left', ""hurtin'"", 'ooo', 'dropped', 'wide_open', 'like', 'day', 'like', 'day', 'heard', 'daddy', 'give', 'affection', 'boy', 'something', 'mommy', 'wear', 'king', 'jeremy', 'wicked', 'ruled', 'world', 'jeremy', 'spoke', 'class', 'today', 'jeremy', 'spoke', 'class', 'today', 'jeremy', 'spoke', 'class', 'today', 'try', 'forget', 'try', 'erase', 'blackboard', 'jeremy', 'spoke', 'class', 'today', 'jeremy', 'spoke', 'class', 'today', 'jeremy', 'spoke_spoke', 'jeremy', 'spoke_spoke', 'jeremy', 'spoke', 'class', 'today']",Topic 14,Topic 6,Topic 3
FrhSMjLh92bjEvYb.txt,"['want', 'waste', 'time', 'want', 'waste', 'time', 'want', 'say', ""i've"", 'got', 'say', 'worked_hard', 'darling', 'control', ""we're"", 'control', 'want', 'way', 'want', 'way', 'want', 'give', 'way', 'want', 'know', 'want', 'change', 'mind', 'want', 'change', 'world', 'want', 'watch', 'want', 'watch', 'young', 'darling', 'control', ""we're"", 'control', 'want', 'way', 'want', 'way', 'want', 'give', 'way', 'want', 'know', 'want', 'change', 'mind', 'want', 'waste', 'time', 'want', 'know', 'alright', ""i've"", 'got', 'know', 'alright', 'young', 'darling', 'long', 'control']",Topic 14,Topic 4,Topic 6
FrI84HxaDSHxi58E.txt,"['warmthest', 'cord', 'care', 'love', 'sent', ""i'm"", 'sure', 'put', ""i'm"", 'close', 'tear', 'close', 'simply', 'calling', 'simply', 'suggesting', 'hidden', 'place', 'hidden', 'place', 'hidden', 'place', 'hidden', 'place', 'slightly', 'shy', 'smell', 'pinch', 'hope', 'almost', 'allowed', 'finger', 'stroke', 'finger', 'given', 'touch', 'careful_careful', 'lie', 'passion', 'hidden', 'lie', 'love', ""i'll"", 'hide', 'blanket', 'lull', 'sleep', ""i'll"", 'keep', 'hidden', 'place', ""i'll"", 'keep', 'hidden', 'place', 'keep', 'hidden', 'place', 'keep', 'hidden', 'place', ""he's"", 'beautifullest', 'fragilest', 'still', 'strong', 'dark', 'divine', 'littleness', 'movement', 'hide', 'invents', 'charm', 'make', 'invisible', 'hide', 'hair', 'hide', 'hide', 'hair', 'seek', 'solace', 'hidden', 'place', 'hidden', 'place', 'hidden', 'place', ""we'll"", 'stay', 'hidden', 'place', 'hidden', 'place', ""we'll"", 'live', 'hidden', 'place', ""we'll"", 'hidden', 'place', 'hidden', 'place']",Topic 14,Topic 8,Topic 15
frIA1DzCxmIqTaMd.txt,"['took', 'like', 'shot', 'thought', 'could', 'chase', 'cold', 'evening', 'let', 'couple', 'year', 'water', ""i'm"", 'feeling', 'every', 'time', 'talk', 'every_single', 'word', 'build', 'moment', 'gotta', 'convince', 'want', 'even_though', 'could', 'break', 'heart', 'two', 'heals', 'beat', 'know', 'forward', 'true', 'wanna', 'hold', ""i'm"", 'supposed', ""i'm"", 'lying', 'close', 'someone_else', 'stuck', 'head', ""can't"", 'get', 'could', 'know', ""i'd"", 'back', 'know', ""i'd"", 'back', 'know', ""i'd"", 'back', 'never', 'got', 'right', 'playing', 'replaying', 'old', 'conversation', 'overthinking', 'every', 'word', 'hate', 'cause', ""what's_point"", 'hiding', 'everybody', 'know', 'got', 'unfinished', 'business', 'regret', 'say', 'could', 'could', 'break', 'heart', 'two', 'heals', 'beat', 'know', 'forward', 'true', 'wanna', 'hold', ""i'm"", 'supposed', ""i'm"", 'lying', 'close', 'someone_else', 'stuck', 'head', ""can't"", 'get', 'could', 'know', ""i'd"", 'back', 'know', ""i'd"", 'back', ""i'd"", 'back', ""i'd"", 'back', 'sure', ""i'd"", 'back', 'know', ""i'd"", 'back', 'break', 'heart', 'two', 'heals', 'beat', 'know', 'forward', 'true', 'lie', ""i'd"", 'back', 'know', 'thought', 'running', 'loose', 'thing', 'make', 'could', 'fight', ""what's"", 'use', 'know', ""i'd"", 'back', 'wanna', 'hold', ""i'm"", 'supposed', ""i'm"", 'lying', 'close', 'someone_else', 'stuck', 'head', ""can't"", 'get', 'could', 'know', ""i'd"", 'back', ""i'd"", 'back', ""i'd"", 'back', 'know', ""i'd"", 'back', ""i'd"", 'back', ""i'd"", 'back', 'know', ""i'd"", 'back']",Topic 11,Topic 6,Topic 14
FRibFA5IDeHHQkli.txt,"['dream', 'girl', 'kissed', 'mouth', 'blue', 'lip', 'watched', 'felt', 'still', 'could', 'love', 'remember', 'night', 'stoned', 'drive', 'panicked', 'passenger_side', 'world', 'felt', 'like', 'slowed', ""i'd"", 'like', 'slowed', 'love', 'would', 'come', 'fall_asleep', 'could', 'love', 'could', 'love', 'could', 'love', 'california', 'smell', 'like', 'home', 'like', 'arizona', 'warm', 'thunderstorm', 'wish', 'sometimes', 'picture', 'home', 'til', 'meet', 'home', 'becomes', 'cause', ""i'd"", 'like', 'always', ""i'd"", 'like', 'love', ""i'd"", 'fall_asleep', 'could', 'love', 'could', 'love', 'could', 'love', 'could', 'love', 'could', 'love']",Topic 14,Topic 3,Topic 6
FRIRMD6yX8nWsFGj.txt,"['drop', 'every', 'pretense', 'drown', 'every', 'sense', 'girl', 'love', 'girl', 'loathe', 'insistent', 'pretext', 'doe', 'make', 'good', 'girl', 'love', 'girl', 'loathe', 'girl', 'love', 'girl', 'love', 'girl', 'love', 'know', 'denomination', 'surrender', 'control', 'girl', 'love', 'control', 'indignation', 'every', 'tainted', 'soul', 'girl', 'love', 'control', 'girl', 'love', 'girl', 'love', 'girl', 'love', 'know', 'girl', 'love', 'girl', 'love', 'girl', 'love', 'know', 'followed', 'followed', 'followed', 'followed', 'home', 'girl', 'love', 'girl', 'love']",Topic 14,Topic 12,Topic 0
friYpvZ2FRwxyp8Q.txt,"['got', 'eye', 'ceiling', ""i've"", 'got', 'eye', 'prize', 'feeling', 'watch', 'materialize', 'elevator', 'come', 'back', 'gonna', 'wait', 'around', 'hey_hey', 'hey', ""we're"", 'looking', 'good', 'gold', 'hey_hey', 'hey', 'higher', 'rocket', 'deeper', 'dive', 'head', ""we're"", 'alive', 'sleep', ""we're"", 'dead', 'hey_hey', 'hey', ""we're"", 'looking', 'good', ""we're"", 'looking', 'good', 'gold', 'gonna', 'burn', 'minute', 'gonna', 'blow', 'fuse', 'come', 'mightly', 'long', 'way', 'fade', 'finish', 'cause', 'elevator', 'leaf', 'ground', 'gonna', 'come', 'back', 'hey_hey', 'hey', ""we're"", 'looking', 'good', 'gold', 'hey_hey', 'hey', 'higher', 'rocket', 'deeper', 'dive', 'head', ""we're"", 'alive', 'sleep', ""we're"", 'dead', 'hey_hey', 'hey', ""we're"", 'looking', 'good', ""we're"", 'looking', 'good', 'gold', ""we're"", 'looking', 'good', 'gold', 'see', 'shine', 'turn', 'light', 'see', 'shine', 'turn', 'light', 'see', 'shine', 'turn', 'light', 'see', 'shine', 'turn', 'turn', 'light', 'hey_hey', 'hey', ""we're"", 'looking', 'good', 'gold', 'hey_hey', 'hey', 'higher', 'rocket', 'deeper', 'dive', 'head', ""we're"", 'alive', 'sleep', ""we're"", 'dead', 'hey_hey', 'hey', ""we're"", 'looking', 'good', ""we're"", 'looking', 'good', 'gold', ""we're"", 'looking', 'good', 'gold', ""we're"", 'looking', 'good', 'gold', 'see', 'shine', 'turn', 'light', ""we're"", 'looking', 'good', 'gold', ""we're"", 'looking', 'good', 'gold']",Topic 11,Topic 2,Topic 14
frjOxeLdS4AODM6r.txt,"[""i'm"", 'want', 'living', 'emotion', ""i'm"", 'always', 'top', 'get', 'notion', 'know', 'wanted', 'boy', 'looking', 'real', 'good', 'get', 'little', 'closer', ""i'm"", 'hook', 'yeah', 'yeah', 'tonight', ""there's"", 'tomorrow', 'wanna', 'see', 'feel', 'time', 'let', ""body's"", 'talking', 'tonight', ""i'm"", 'feeling', 'free', 'chance', 'hold', 'ready', ""let's"", 'get', 'started', 'turn', 'fire', 'skin', 'skin', ""can't"", 'believe', 'turn', 'fire', 'want', 'body', 'next', 'body', 'burning', 'desire', 'spark', 'brain', 'crazy', 'good', 'right', 'turn', 'fire', 'turn', 'heat', 'turn', 'fire', 'turn', 'fire', ""i'm"", 'want', 'moving', 'like', 'ocean', 'take', 'top', 'keep', 'motion', 'mhm', 'getting', 'close', 'yeah', ""i'm"", 'know', 'come', 'baby', 'blow', 'tonight', ""i'm"", 'feeling', 'free', 'chance', 'hold', 'ready', ""let's"", 'get', 'started', 'turn', 'fire', 'skin', 'skin', ""can't"", 'believe', 'turn', 'fire', 'want', 'body', 'next', 'body', 'burning', 'desire', 'spark', 'brain', 'crazy', 'good', 'right', 'turn', 'fire', 'turn', 'heat', 'turn', 'fire', 'turn', 'fire', 'began', 'began', 'began', 'sun', 'sun', 'sun', 'answer', 'none', 'answer', 'none', 'answer', 'none', 'higher', 'fire', 'turn', 'fire', 'skin', 'skin', ""can't"", 'believe', 'turn', 'fire', 'want', 'body', 'next', 'body', 'burning', 'desire', 'spark', 'brain', 'crazy', 'good', 'right', 'turn', 'fire', 'turn', 'heat', 'turn', 'fire', 'turn', 'fire', 'skin', 'skin', ""can't"", 'believe', 'turn', 'fire', 'want', 'body', 'next', 'body', 'burning', 'desire', 'spark', 'brain', 'crazy', 'good', 'right', 'turn', 'fire', 'turn', 'heat', 'turn', 'fire', 'turn', 'fire', 'began', 'began', 'began', 'sun', 'sun', 'sun', 'answer', 'none', 'answer', 'none', 'answer', 'none', 'higher', 'fire', 'skin', 'skin', ""can't"", 'believe', 'turn', 'fire', 'want', 'body', 'next', 'body', 'burning', 'desire', 'spark', 'brain', 'crazy', 'good', 'right', 'turn', 'fire', 'turn', 'heat', 'turn', 'fire', 'turn', 'fire']",Topic 1,Topic 14,Topic 16
frk5lnxpV7TUSDvM.txt,"['one', 'time', 'thing', 'occurred', ""what's"", 'real', ""what's"", 'sale', 'blew', 'kiss', 'tried', 'take', 'home', 'search', 'thing', ""can't"", 'see', 'going', 'blind', 'reach', 'somewhere', 'vasoline', 'two', 'time', 'rendered', 'punch_drunk', 'without', 'bail', 'think', ""i'd"", 'safer', 'alone', 'fly', 'vasoline', 'sometimes', 'blow', 'mind', 'keep', ""gettin'"", 'stuck', 'time', 'search', 'thing', ""can't"", 'see', 'going', 'blind', 'reach', 'somewhere', 'vasoline', 'see', 'look', 'see', 'lie', 'eat', 'lie', 'fly', 'vasoline', 'sometimes', 'blow', 'mind', 'keep', ""gettin'"", 'stuck', 'time', 'search', 'thing', ""can't"", 'see', 'going', 'blind', 'reach', 'somewhere', 'vasoline']",Topic 14,Topic 6,Topic 2
FrKuNE7GnEELT7Am.txt,"['conviction', 'stronger', 'today', 'fight', 'uncover', 'sacred', 'lie', 'fear', 'going', 'away', 'soldier', 'still', 'die', 'let', 'follower', 'know', 'life', 'sold', 'good', 'sacred', 'lie', 'truth', 'told', 'plan', 'unfold', 'must', 'start', 'asking', 'know', 'war', 'far', 'stumbling', 'block', ""we've"", 'fallen', 'brother', 'die', 'defending', 'one', 'war', 'far', 'liberation', 'moral', 'charade', 'cause', 'part', 'sacred', 'lie', 'damnation', 'moment', 'away', ""world's"", 'eye', 'doom', 'give', 'control', 'sake', 'sacred', 'lie', 'complication', 'abound', 'get', 'used', 'sound', 'alarm', 'life', 'know', 'war', 'far', 'stumbling', 'block', ""we've"", 'fallen', 'brother', 'die', 'defending', 'one', 'war', 'far', 'give', 'moment', 'peace', 'lifetime', 'moment', 'peace', 'lifetime', 'give', 'moment', 'peace', 'lifetime', 'moment', 'peace', 'lifetime', 'give', 'moment', 'peace', 'lifetime', 'moment', 'peace', 'lifetime', 'give', 'moment', 'peace', 'lifetime', 'moment', 'peace', 'right', 'know', 'war', 'far', 'stumbling', 'block', ""we've"", 'fallen', 'brother', 'die', 'defending', 'one', 'war', 'far', 'know', 'war', 'far', 'stumbling', 'block', ""we've"", 'fallen', 'brother', 'die', 'defending', 'one', 'war', 'far']",Topic 3,Topic 6,Topic 14
FrkZVimXjeSbMoJr.txt,"['ringing', 'head', 'one', 'help', 'answer', 'even', 'close', 'enough', 'kiss', 'every', 'minute', 'arranged', 'every', 'moment', 'last', 'day', 'thinking', ""can't"", 'help', 'let', 'know', 'talk', 'talking', 'lot', 'still', 'talk', 'gotta', 'love', 'somehow', 'petty', 'scene', 'pretty', 'thing', 'say', 'whatever', 'want', 'cause', 'laugh', 'heh_heh', 'heh_heh', 'heh', 'laugh', 'heh_heh', 'heh_heh', 'heh', 'must', 'look', 'like', ""i'm"", 'running', 'away', 'faster', 'pace', 'wonder', 'could', 'seen', ""i'm"", 'evil', 'one', 'said', 'gonna', 'let', 'everything', 'happen', 'like', 'chest', 'ear', 'proud', 'collision', 'ugly', 'sound', 'hear', 'talk', 'talking', 'lot', 'still', 'talk', 'gotta', 'love', 'somehow', 'petty', 'scene', 'pretty', 'thing', 'say', 'whatever', 'want', 'cause', 'laugh', 'talk', 'talking', 'lot', 'still', 'talk', 'gotta', 'love', 'somehow', 'placings', 'pretty', 'thing', 'say', 'whatever', 'want', 'cause', 'laugh', 'heh_heh', 'heh_heh', 'heh', 'laugh', 'heh_heh', 'heh_heh', 'heh_heh', 'heh_heh', 'heh_heh', 'heh_heh', 'heh_heh', 'heh', 'hear', 'talk', 'talking', 'lot', 'still', 'talk', 'gotta', 'love', 'somehow', 'petty', 'scene', 'pretty', 'thing', 'say', 'whatever', 'want', 'cause', 'laugh', 'talk', 'talking', 'lot', 'still', 'talk', 'gotta', 'love', 'somehow', 'petty', 'scene', 'pretty', 'thing', 'say', 'whatever', 'want', 'cause', 'laugh']",Topic 14,Topic 3,Topic 6
FRLInDVOvMBoLymg.txt,"['know', ""i've"", 'hurt', ""i've"", 'gone', 'made', 'mess', 'tonight', 'retaliation', 'mind', ""i'm"", 'already', 'losing', 'game', 'keep', 'trading', 'pain', 'pain', ""i'm"", 'tired', 'want', 'make', 'enemy', 'wage_war', 'peg', 'future', 'came', 'talk', 'forgiveness', 'way', 'love', 'let', 'die', 'death', 'bring', 'life', 'know', 'hurt', ""i'm"", 'make_amends', 'tonight', 'reconciliation', 'mind', 'losing', 'game', 'keep', 'trading', 'blame', 'blame', 'keeping', 'count', 'wrong', ""we've"", 'made', 'honey', ""i'm"", 'make', 'peace', 'anger', 'pride', 'release', ""we'll"", 'talk', 'forgiveness', 'way', 'love', 'let', 'die', 'death', 'bring', 'life', 'keep', 'searching', 'til', 'see', 'along', 'way', ""we'll"", 'trust', 'let', 'lie', 'left', 'light', 'want', 'see', 'time', 'brand_new', 'eye', 'need', 'see', 'invite', 'light', 'darkness', 'make', 'love', 'surrender', 'rise', 'walk', 'forgiveness', 'way', 'truly', 'love', 'let', 'die', 'death', 'bring', 'life', 'hold', 'high', 'left', 'light', 'talk', 'forgiveness', 'way', 'love', 'let', 'die', 'death', 'bring', 'life', 'keep', 'moving', 'forgiveness', 'hold', 'high', 'left', 'light', 'keep', 'moving', 'forgiveness', 'hold', 'high', 'left', 'light']",Topic 14,Topic 1,Topic 6
FRm4B4np82bZilFI.txt,"['lost', 'took', 'hold', 'lost', 'left', 'see', 'let', 'spoiled', 'misery', 'spoiled', 'energy', 'let', 'one', 'rise', 'return', 'sleep', 'give', 'strength', 'run', 'become', 'one', 'remedy', 'regret', 'compromise', 'story', 'told', 'reject', 'cure', 'time', 'let', 'river_flow', 'let', 'river_flow', 'let', 'river_flow', 'river', 'meet', 'sea', ""that's"", 'ghost', 'becomes', 'belief', 'wash', 'serve', 'need', 'bring', 'harvest', 'without', 'greed', 'bring', 'harvest', 'without', 'greed', 'bring', 'harvest', 'let', 'feel', 'one', 'core', 'one', 'mind', 'one', 'one', 'make', 'run', 'let', 'one', 'rise', 'return', 'sleep', 'give', 'strength', 'run', 'become', 'one', 'remedy', 'regret', 'compromise', 'story', 'told', 'reject', 'cure', 'time', 'let', 'river_flow', 'let', 'river_flow', 'rise_rise', 'rise_rise', 'rise_rise', 'rise_rise', 'rise_rise', 'clear', 'yesterday', 'clear', 'almost', 'watching', 'became', 'one', 'fall', 'best', 'say', 'recall', 'empty', 'witness', 'say', 'nothing', 'regret', 'compromise', 'story', 'told', 'reject', 'cure', 'time', 'let', 'river_flow', 'let', 'river_flow', 'let', 'river_flow']",Topic 14,Topic 7,Topic 2
